,model,perturbation,latent_dim,cell_r2,cell_l2,cell_mmd,dataset_name
1051,observed,trametinib,8,0.9891723783528638,0.1697435278924791,0.0021497006907145,4i-melanoma-8h-48
1052,scgen,trametinib,8,0.8945848252811868,0.5813985391938503,0.0127226851439079,4i-melanoma-8h-48
1053,w1ot,trametinib,8,0.9928512518137492,0.1564105583588404,0.0024085437028138,4i-melanoma-8h-48
1054,w2ot,trametinib,8,0.9938611525162612,0.1341812220068665,0.0022173951850535,4i-melanoma-8h-48
1055,identity,ixazomib,8,0.086994488120957,1.1438990915532845,0.0218202460801318,4i-melanoma-8h-48
1056,observed,ixazomib,8,0.9584736383298142,0.2622109236661831,0.0026589966711587,4i-melanoma-8h-48
1057,scgen,ixazomib,8,0.9292416026495592,0.3842805275202131,0.015786164760072,4i-melanoma-8h-48
1058,w1ot,ixazomib,8,0.9737850984506762,0.1897078270769709,0.0023558296282075,4i-melanoma-8h-48
1059,w2ot,ixazomib,8,0.9334805982229326,0.4410446739449256,0.0036722802961689,4i-melanoma-8h-48
1060,identity,cisplatin,8,0.5670721032421079,0.411566420938303,0.0048169713433955,4i-melanoma-8h-48
1061,observed,cisplatin,8,0.910537564419702,0.1883727429982143,0.0023397113259873,4i-melanoma-8h-48
1062,scgen,cisplatin,8,0.84423986662199,0.2622257259530036,0.0056271369829012,4i-melanoma-8h-48
1063,w1ot,cisplatin,8,0.8577686605977995,0.249272120940912,0.0028874001898634,4i-melanoma-8h-48
1064,w2ot,cisplatin,8,0.8567443026594894,0.2717624902147446,0.0028338890785251,4i-melanoma-8h-48
1065,identity,temozolomide,8,0.1576297666505245,0.7336058466131483,0.0094848450181323,4i-melanoma-8h-48
1066,observed,temozolomide,8,0.9329429171011576,0.2321702309644393,0.0023482165436704,4i-melanoma-8h-48
1067,scgen,temozolomide,8,0.909764546670881,0.2300669181434674,0.0057954907969224,4i-melanoma-8h-48
1068,w1ot,temozolomide,8,0.9330613601114504,0.2043636428653655,0.0025434622465569,4i-melanoma-8h-48
1069,w2ot,temozolomide,8,0.9123550059410476,0.2263885657892381,0.0029283426177288,4i-melanoma-8h-48
1070,identity,paclitaxel,8,0.0138091879934335,2.453041891184718,0.0505777430445458,4i-melanoma-8h-48
1071,observed,paclitaxel,8,0.9883460805601134,0.3274390637166779,0.0026875141752855,4i-melanoma-8h-48
1072,scgen,paclitaxel,8,0.9554171563809082,0.4833806117877129,0.0338405490249983,4i-melanoma-8h-48
1073,w1ot,paclitaxel,8,0.991178235123188,0.2026233406161167,0.0027710224666228,4i-melanoma-8h-48
1074,w2ot,paclitaxel,8,0.9860530071315844,0.3206372402041869,0.0039336514434642,4i-melanoma-8h-48
1075,identity,palbociclib,8,0.5351599712514975,0.5085163558567279,0.0063898684341098,4i-melanoma-8h-48
1076,observed,palbociclib,8,0.9642403836450176,0.1461262551387279,0.0022196791628524,4i-melanoma-8h-48
1077,scgen,palbociclib,8,0.8856032957058386,0.2536965800401391,0.004962372926994,4i-melanoma-8h-48
1078,w1ot,palbociclib,8,0.8992005674008451,0.2616915879457833,0.0027709442314257,4i-melanoma-8h-48
1079,w2ot,palbociclib,8,0.9087298000649684,0.2455005664639694,0.0023855185978778,4i-melanoma-8h-48
1080,identity,trametinib,8,0.3254387505053371,1.4598942133648922,0.0474556808596278,4i-melanoma-8h-48
1081,observed,trametinib,8,0.99286228084119,0.1419732919132573,0.0019598315108616,4i-melanoma-8h-48
1082,scgen,trametinib,8,0.9227540344046948,0.4925614744333085,0.0125115289077169,4i-melanoma-8h-48
1083,w1ot,trametinib,8,0.9902936933971146,0.2048240677443247,0.0030214916960801,4i-melanoma-8h-48
1084,w2ot,trametinib,8,0.9764837412381356,0.280737376125805,0.0038556336923648,4i-melanoma-8h-48
1085,identity,ulixertinib,8,0.2311742718691531,1.7456252197501885,0.056274921135238,4i-melanoma-8h-48
1086,observed,ulixertinib,8,0.9957566978679774,0.1642432008141774,0.0020353343489797,4i-melanoma-8h-48
1087,scgen,ulixertinib,8,0.950892834566856,0.4444897957647825,0.0147581414752071,4i-melanoma-8h-48
1088,w1ot,ulixertinib,8,0.9667624936234956,0.4658587510201168,0.0060083931349762,4i-melanoma-8h-48
1089,w2ot,ulixertinib,8,0.9897187319058302,0.1960128929977342,0.0024392421514408,4i-melanoma-8h-48
1090,identity,lenalidomide,8,0.7105630826631143,0.4084109793001892,0.004454998931353,4i-melanoma-8h-48
1091,observed,lenalidomide,8,0.9126720089928512,0.2241076506655415,0.0024876154202876,4i-melanoma-8h-48
1092,scgen,lenalidomide,8,0.8482789529948971,0.2644417220221435,0.0046636491006736,4i-melanoma-8h-48
1093,w1ot,lenalidomide,8,0.9371342423456968,0.1781878280230269,0.0025141139009267,4i-melanoma-8h-48
1094,w2ot,lenalidomide,8,0.9671531266561214,0.1276569480440324,0.0022610098172824,4i-melanoma-8h-48
1095,identity,dacarbazine,8,0.6612468590027536,0.3527987558600575,0.0043201817202138,4i-melanoma-8h-48
1096,observed,dacarbazine,8,0.8741890017456087,0.2194672901885073,0.0026445736599745,4i-melanoma-8h-48
1097,scgen,dacarbazine,8,0.8660178241173428,0.2201963715956797,0.0046425934009704,4i-melanoma-8h-48
1098,w1ot,dacarbazine,8,0.8806465795643967,0.2408761124335007,0.0028488094136478,4i-melanoma-8h-48
1099,w2ot,dacarbazine,8,0.7199199567180585,0.3344143925644599,0.0030894250669616,4i-melanoma-8h-48
1100,identity,temozolomide,8,0.3594387916590989,0.6373849575152543,0.0090191666000381,4i-melanoma-8h-48
1101,observed,temozolomide,8,0.9619190376312308,0.1715351677854107,0.0021474534730985,4i-melanoma-8h-48
1102,scgen,temozolomide,8,0.8797628561189103,0.283578501809347,0.005901275093175,4i-melanoma-8h-48
1103,w1ot,temozolomide,8,0.9327814437710878,0.2244014490418416,0.0028982152249832,4i-melanoma-8h-48
1104,w2ot,temozolomide,8,0.9202677896278988,0.228456677644509,0.0024576351132069,4i-melanoma-8h-48
1105,identity,trametinib,8,0.2838653894931586,1.4088774042336385,0.0437101510707216,4i-melanoma-8h-48
1106,observed,trametinib,8,0.9862349364887296,0.1968741111923447,0.0022320049797847,4i-melanoma-8h-48
1107,scgen,trametinib,8,0.9331602552141036,0.4041988189724668,0.008902804893417,4i-melanoma-8h-48
1108,w1ot,trametinib,8,0.989034016325429,0.1554422196187471,0.0024976586517428,4i-melanoma-8h-48
1109,w2ot,trametinib,8,0.9932286166332568,0.1257845702604701,0.0023023169993682,4i-melanoma-8h-48
1110,identity,trametinib,8,0.2459613752112007,1.470688264233209,0.0426743978426025,4i-melanoma-8h-48
1111,observed,trametinib,8,0.988063488159174,0.1666340689810979,0.0019953658678569,4i-melanoma-8h-48
1112,scgen,trametinib,8,0.9453921341568944,0.4007325112023709,0.0112045581249791,4i-melanoma-8h-48
1113,w1ot,trametinib,8,0.9898183176980656,0.1662611074535817,0.0024331431970131,4i-melanoma-8h-48
1114,w2ot,trametinib,8,0.9913546642574738,0.1433643099922527,0.0024225175735584,4i-melanoma-8h-48
1115,identity,everolimus,8,0.3558822009623527,0.9966697301042864,0.0143624915084206,4i-melanoma-8h-48
1116,observed,everolimus,8,0.9903571316040324,0.1309976585063701,0.0023050963968078,4i-melanoma-8h-48
1117,scgen,everolimus,8,0.9423454869089288,0.3170507958957598,0.0136168999652655,4i-melanoma-8h-48
1118,w1ot,everolimus,8,0.95168241211285,0.341511736907325,0.0032582002172676,4i-melanoma-8h-48
1119,w2ot,everolimus,8,0.9849262031137904,0.1965370845300675,0.0027624974179955,4i-melanoma-8h-48
1120,identity,pomalidomide,8,0.0365282584731017,1.9656083908750228,0.0463687182611669,4i-melanoma-8h-48
1121,observed,pomalidomide,8,0.9386702007377224,0.4761119626516139,0.0033831723256195,4i-melanoma-8h-48
1122,scgen,pomalidomide,8,0.8184501901146215,0.7397233229837791,0.0341659398755968,4i-melanoma-8h-48
1123,w1ot,pomalidomide,8,0.9884956863837652,0.2023504785337742,0.0027807186990684,4i-melanoma-8h-48
1124,w2ot,pomalidomide,8,0.9927566954858708,0.1558488429947574,0.0034726561622665,4i-melanoma-8h-48
1125,identity,cisplatin,8,0.5097917035481405,0.4482228336019656,0.004972332055413,4i-melanoma-8h-48
1126,observed,cisplatin,8,0.84878062476757,0.251294347997464,0.0021802527478794,4i-melanoma-8h-48
1127,scgen,cisplatin,8,0.9306957694495116,0.1779105864262698,0.0047259338382953,4i-melanoma-8h-48
1128,w1ot,cisplatin,8,0.8458145905756334,0.2463010637112919,0.0026317979973368,4i-melanoma-8h-48
1129,w2ot,cisplatin,8,0.7865636340149645,0.3169964684213588,0.0026442583732681,4i-melanoma-8h-48
1130,identity,sorafenib,8,0.0695693766100374,1.1477532183628665,0.0226689370827386,4i-melanoma-8h-48
1131,observed,sorafenib,8,0.9804794345800916,0.1747215443038469,0.0018833368287292,4i-melanoma-8h-48
1132,scgen,sorafenib,8,0.9486608025728096,0.2859767415932792,0.0090355002848243,4i-melanoma-8h-48
1133,w1ot,sorafenib,8,0.9674329454527728,0.2434181882559748,0.0027035419881227,4i-melanoma-8h-48
1134,w2ot,sorafenib,8,0.9799709026633172,0.1631537901270062,0.0022865021416663,4i-melanoma-8h-48
1135,identity,ulixertinib,8,0.3278949430476263,1.749932032916619,0.0540716699534841,4i-melanoma-8h-48
1136,observed,ulixertinib,8,0.996359808142426,0.1560621531917299,0.0018222754843206,4i-melanoma-8h-48
1137,scgen,ulixertinib,8,0.947040782548842,0.4694418597542698,0.0136459575084713,4i-melanoma-8h-48
1138,w1ot,ulixertinib,8,0.9966106429842208,0.2557691900589339,0.002828489122699,4i-melanoma-8h-48
1139,w2ot,ulixertinib,8,0.9953745395502456,0.1422022195588443,0.0026865523323714,4i-melanoma-8h-48
1140,identity,ixazomib,8,0.0108076921966637,1.9579089185341507,0.0411700186175238,4i-melanoma-8h-48
1141,observed,ixazomib,8,0.98012632852893,0.2309244544608802,0.0024276018367683,4i-melanoma-8h-48
1142,scgen,ixazomib,8,0.843826961941956,0.7058441709126425,0.0356396445088591,4i-melanoma-8h-48
1143,w1ot,ixazomib,8,0.9772085896078152,0.2577535515878771,0.0032574866738226,4i-melanoma-8h-48
1144,w2ot,ixazomib,8,0.9862310858423724,0.2381050748646519,0.0030947876441941,4i-melanoma-8h-48
1145,identity,cl,8,0.7343626547260824,0.3052575546726153,0.0034747402030238,4i-melanoma-8h-48
1146,observed,cl,8,0.9617497485128184,0.127735017620461,0.0012745911174318,4i-melanoma-8h-48
1147,scgen,cl,8,0.8665480014552893,0.21617263857268,0.0061523436081965,4i-melanoma-8h-48
1148,w1ot,cl,8,0.96803741120096,0.115445150942484,0.0013082241415628,4i-melanoma-8h-48
1149,w2ot,cl,8,0.9539219346454184,0.1588616950302441,0.0013623834698889,4i-melanoma-8h-48
1150,identity,melphalan,8,0.6631770615394915,0.3556965050552592,0.0041263741429564,4i-melanoma-8h-48
1151,observed,melphalan,8,0.8869308147278053,0.1923158068762361,0.0022088767047453,4i-melanoma-8h-48
1152,scgen,melphalan,8,0.8880326626625594,0.206839943775446,0.0053766449703251,4i-melanoma-8h-48
1153,w1ot,melphalan,8,0.8968651101822848,0.1780006892152772,0.0022096323370547,4i-melanoma-8h-48
1154,w2ot,melphalan,8,0.8997459741186831,0.2018198166835252,0.0024878689584756,4i-melanoma-8h-48
1155,identity,trametinib,8,0.2185905547453279,1.4079320311467791,0.0415445716418226,4i-melanoma-8h-48
1156,observed,trametinib,8,0.9661892481746636,0.3339821360032129,0.0024932014843847,4i-melanoma-8h-48
1157,scgen,trametinib,8,0.944626667010349,0.3851976913866181,0.0087409294060398,4i-melanoma-8h-48
1158,w1ot,trametinib,8,0.9588400975042798,0.325858597117475,0.0027745723263682,4i-melanoma-8h-48
1159,w2ot,trametinib,8,0.9848825032414916,0.210741185460051,0.0027373771974853,4i-melanoma-8h-48
1160,identity,palbociclib,8,0.6314248101747537,0.4485573418623427,0.0055223647200093,4i-melanoma-8h-48
1161,observed,palbociclib,8,0.9735347813157832,0.1285206239424265,0.0021135736605738,4i-melanoma-8h-48
1162,scgen,palbociclib,8,0.9290420971085372,0.1987024199248745,0.0065425222627834,4i-melanoma-8h-48
1163,w1ot,palbociclib,8,0.9160838707930598,0.2245436302522165,0.0028052177088728,4i-melanoma-8h-48
1164,w2ot,palbociclib,8,0.963983450158316,0.1401520554453875,0.002520180525334,4i-melanoma-8h-48
1165,identity,olaparib,8,0.6236317704105494,0.3294065754237654,0.0042086029581121,4i-melanoma-8h-48
1166,observed,olaparib,8,0.903834326134991,0.1707696006600987,0.0022170977829363,4i-melanoma-8h-48
1167,scgen,olaparib,8,0.8975508947532381,0.178130930462763,0.0059257930857907,4i-melanoma-8h-48
1168,w1ot,olaparib,8,0.9392445557226922,0.1167811446940615,0.0020424005501832,4i-melanoma-8h-48
1169,w2ot,olaparib,8,0.9149726478607232,0.1471804306704963,0.0021644739755833,4i-melanoma-8h-48
1170,identity,decitabine,8,0.5489033278387306,0.3895637992172647,0.0039910571351267,4i-melanoma-8h-48
1171,observed,decitabine,8,0.9616746387627004,0.1273676167772571,0.0020126006384215,4i-melanoma-8h-48
1172,scgen,decitabine,8,0.9183568160728844,0.1554125435412256,0.0068517216002468,4i-melanoma-8h-48
1173,w1ot,decitabine,8,0.7791619782659103,0.2536813607713868,0.0024256778018777,4i-melanoma-8h-48
1174,w2ot,decitabine,8,0.7408903603394619,0.2730437615409989,0.0024844151628319,4i-melanoma-8h-48
1175,identity,trametinib,8,0.2748402795499538,1.5164928556610402,0.0500070609661428,4i-melanoma-8h-48
1176,observed,trametinib,8,0.9776368376562288,0.25765261966815,0.0024402188511574,4i-melanoma-8h-48
1177,scgen,trametinib,8,0.9805385721427596,0.3774380826781872,0.0082165307533893,4i-melanoma-8h-48
1178,w1ot,trametinib,8,0.9930823449602988,0.1436745658883118,0.0022280384209753,4i-melanoma-8h-48
1179,w2ot,trametinib,8,0.9901850831627136,0.224351123838789,0.0030225882031614,4i-melanoma-8h-48
1180,identity,erlotinib,8,0.6872951030125987,0.4793256319209465,0.0071248701680605,4i-melanoma-8h-48
1181,observed,erlotinib,8,0.8799876313928384,0.355980679107604,0.0033048831743881,4i-melanoma-8h-48
1182,scgen,erlotinib,8,0.773535820827007,0.422901204612627,0.0096160904917257,4i-melanoma-8h-48
1183,w1ot,erlotinib,8,0.9340469885107888,0.2539077190608,0.0030716966847943,4i-melanoma-8h-48
1184,w2ot,erlotinib,8,0.8351319585213542,0.3828926702483663,0.0035957843978371,4i-melanoma-8h-48
1185,identity,melphalan,8,0.7887312783710849,0.2608604400964193,0.0035933976068317,4i-melanoma-8h-48
1186,observed,melphalan,8,0.8338506460150389,0.2291758537311029,0.0027132356371828,4i-melanoma-8h-48
1187,scgen,melphalan,8,0.862773318373218,0.2250087187741671,0.0049626635767041,4i-melanoma-8h-48
1188,w1ot,melphalan,8,0.9488541281559952,0.1437786883290521,0.0021628037580098,4i-melanoma-8h-48
1189,w2ot,melphalan,8,0.7503713826954037,0.3470734594959249,0.0031896830892473,4i-melanoma-8h-48
1190,identity,mln2480,8,0.3285482379096566,1.1494068688623962,0.0278185554685075,4i-melanoma-8h-48
1191,observed,mln2480,8,0.9932629671952928,0.1093323422903707,0.0020558970771947,4i-melanoma-8h-48
1192,scgen,mln2480,8,0.9664314243367956,0.2788543356064993,0.0077318576889778,4i-melanoma-8h-48
1193,w1ot,mln2480,8,0.9714459466659916,0.2443464682659854,0.0022833687413643,4i-melanoma-8h-48
1194,w2ot,mln2480,8,0.9450569392455734,0.3817230388643257,0.003322088621038,4i-melanoma-8h-48
1195,identity,trametinib,8,0.2475983677613311,1.4637063131980637,0.0484095095046116,4i-melanoma-8h-48
1196,observed,trametinib,8,0.995026307394822,0.1128624054532367,0.0020551794097549,4i-melanoma-8h-48
1197,scgen,trametinib,8,0.8625569954343307,0.5946863353852798,0.0192784520818234,4i-melanoma-8h-48
1198,w1ot,trametinib,8,0.989248322235462,0.1996457519671764,0.0032681827621845,4i-melanoma-8h-48
1199,w2ot,trametinib,8,0.9853676928529927,0.2220015972281579,0.0040040053747538,4i-melanoma-8h-48
1200,identity,imatinib,8,0.0444761305687323,2.0227486277473083,0.0408098002606343,4i-melanoma-8h-48
1201,observed,imatinib,8,0.9833956253962628,0.2892623204897428,0.0025088325068793,4i-melanoma-8h-48
1202,scgen,imatinib,8,0.9516990595779804,0.4744116682017927,0.0235459282408525,4i-melanoma-8h-48
1203,w1ot,imatinib,8,0.976817580911253,0.346494412484511,0.0046897294067064,4i-melanoma-8h-48
1204,w2ot,imatinib,8,0.9901380008489898,0.2302729909520384,0.0029323993637735,4i-melanoma-8h-48
1205,identity,palbociclib,8,0.6124966670339115,0.4504530455092654,0.0060070952046096,4i-melanoma-8h-48
1206,observed,palbociclib,8,0.8721456173996235,0.3084535347051415,0.0028490318332779,4i-melanoma-8h-48
1207,scgen,palbociclib,8,0.9394057505441904,0.1936064083639193,0.0060530559782014,4i-melanoma-8h-48
1208,w1ot,palbociclib,8,0.95519705631105,0.165889279208793,0.0024451833384444,4i-melanoma-8h-48
1209,w2ot,palbociclib,8,0.9601449125383412,0.1961576158080424,0.0034485212306824,4i-melanoma-8h-48
1210,identity,pomalidomide,8,0.0812735795956612,2.02576965373066,0.0469050314814741,4i-melanoma-8h-48
1211,observed,pomalidomide,8,0.9613910305798709,0.3351150124336146,0.0024127122715079,4i-melanoma-8h-48
1212,scgen,pomalidomide,8,0.7511685572446962,0.8708959022738787,0.0350482959540453,4i-melanoma-8h-48
1213,w1ot,pomalidomide,8,0.9906009827878612,0.3408873158846396,0.0029796901644133,4i-melanoma-8h-48
1214,w2ot,pomalidomide,8,0.989014634361234,0.1724784191798782,0.0034129290671012,4i-melanoma-8h-48
1215,identity,crizotinib,8,0.0018309383803263,2.835830951732545,0.0618755526983918,4i-melanoma-8h-48
1216,observed,crizotinib,8,0.9938823189137824,0.2598335540010366,0.0025695381672244,4i-melanoma-8h-48
1217,scgen,crizotinib,8,0.9267997397018428,0.7786724644836882,0.0417142541371598,4i-melanoma-8h-48
1218,w1ot,crizotinib,8,0.9907193513136754,0.2580123368518851,0.0031365955386585,4i-melanoma-8h-48
1219,w2ot,crizotinib,8,0.9912039621449436,0.3719691785018156,0.00523189746512,4i-melanoma-8h-48
1220,identity,sec.abcl,8,0.3978668811389768,3.0179172558297163,0.1698058492961691,4i-melanoma-8h-48
1221,observed,sec.abcl,8,0.9983328493500292,0.1070227640200746,0.001326134201537,4i-melanoma-8h-48
1222,scgen,sec.abcl,8,0.78701034992493,1.249114367436816,0.086901758904491,4i-melanoma-8h-48
1223,w1ot,sec.abcl,8,0.9989365576141144,0.1321723917168496,0.0021595977209822,4i-melanoma-8h-48
1224,w2ot,sec.abcl,8,0.9975094793418516,0.1309753973711688,0.0041370365331754,4i-melanoma-8h-48
1225,identity,mln2480,8,0.2823194402580843,1.1893397866224054,0.0299927920263376,4i-melanoma-8h-48
1226,observed,mln2480,8,0.9897914742753128,0.1331811315516665,0.0018616875085409,4i-melanoma-8h-48
1227,scgen,mln2480,8,0.9451742392715368,0.3320876987215472,0.0077647125706495,4i-melanoma-8h-48
1228,w1ot,mln2480,8,0.9873868243927352,0.1772541582331414,0.0026928517504067,4i-melanoma-8h-48
1229,w2ot,mln2480,8,0.9853998715626662,0.1630261924987138,0.002214686097949,4i-melanoma-8h-48
1230,identity,cl,8,0.5527949456330002,0.43261283055942,0.0037127586440582,4i-melanoma-8h-48
1231,observed,cl,8,0.9500060959314864,0.1629350426642029,0.0011655764166821,4i-melanoma-8h-48
1232,scgen,cl,8,0.8404090809119843,0.2580641793541781,0.0051210970270621,4i-melanoma-8h-48
1233,w1ot,cl,8,0.8602747622597764,0.2506884714884417,0.0014665492347689,4i-melanoma-8h-48
1234,w2ot,cl,8,0.9399026883057762,0.177039899414952,0.0014559033822323,4i-melanoma-8h-48
1235,identity,hydroxyurea,8,0.401472943543979,0.6646187623579272,0.0103065685552622,4i-melanoma-8h-48
1236,observed,hydroxyurea,8,0.9127553658167186,0.2471099382524779,0.0021519034328147,4i-melanoma-8h-48
1237,scgen,hydroxyurea,8,0.9458561597551916,0.2249393305183687,0.0100196885701975,4i-melanoma-8h-48
1238,w1ot,hydroxyurea,8,0.802015493916172,0.3892436279636758,0.0054159402309738,4i-melanoma-8h-48
1239,w2ot,hydroxyurea,8,0.9562199748842438,0.2010929604724125,0.002719824774842,4i-melanoma-8h-48
1240,identity,cl,8,0.7562869326725911,0.2983477956159867,0.0039889580904852,4i-melanoma-8h-48
1241,observed,cl,8,0.9454774116373968,0.1675310612968881,0.0012776969545626,4i-melanoma-8h-48
1242,scgen,cl,8,0.8351869485976225,0.2644300284728019,0.0066740230263156,4i-melanoma-8h-48
1243,w1ot,cl,8,0.9572978590038732,0.1584242929944304,0.0016261029792213,4i-melanoma-8h-48
1244,w2ot,cl,8,0.9119382983206948,0.2000008179141998,0.0014964736333118,4i-melanoma-8h-48
1245,identity,dexamethasone,8,0.5605805926768386,0.8009657483710868,0.0150694724521205,4i-melanoma-8h-48
1246,observed,dexamethasone,8,0.9809348777128396,0.1783446239337296,0.0021182430757126,4i-melanoma-8h-48
1247,scgen,dexamethasone,8,0.7400879287104942,0.5737907383478326,0.0117515721479274,4i-melanoma-8h-48
1248,w1ot,dexamethasone,8,0.9300058922996446,0.3726167954996926,0.0034650120219811,4i-melanoma-8h-48
1249,w2ot,dexamethasone,8,0.9577728121109812,0.2499883743535895,0.0032688561715514,4i-melanoma-8h-48
1250,identity,dacarbazine,8,0.5495252336009114,0.4296760229255557,0.0046802777704318,4i-melanoma-8h-48
1251,observed,dacarbazine,8,0.9213312522915648,0.2090333025385086,0.0027302835868501,4i-melanoma-8h-48
1252,scgen,dacarbazine,8,0.7778502564968056,0.3552123412618466,0.0071644267178474,4i-melanoma-8h-48
1253,w1ot,dacarbazine,8,0.7765155745206095,0.3017733733901348,0.0027358397013637,4i-melanoma-8h-48
1254,w2ot,dacarbazine,8,0.8216173422850114,0.2688133228907277,0.0027018059096688,4i-melanoma-8h-48
1255,identity,dabrafenib,8,0.6584103085370576,0.5950353242801572,0.0081665797146591,4i-melanoma-8h-48
1256,observed,dabrafenib,8,0.8944714717131493,0.3523889914303743,0.0025510833718672,4i-melanoma-8h-48
1257,scgen,dabrafenib,8,0.8601829671861795,0.3389689955765461,0.0066013949643113,4i-melanoma-8h-48
1258,w1ot,dabrafenib,8,0.9734988696046162,0.1607770056912595,0.0020971672784573,4i-melanoma-8h-48
1259,w2ot,dabrafenib,8,0.9473233144817652,0.2274633898279214,0.0022088944450361,4i-melanoma-8h-48
1260,identity,trametinib,8,0.4020287227353666,1.3896204951963167,0.0445675239375465,4i-melanoma-8h-48
1261,observed,trametinib,8,0.9937144785076212,0.1387689292814184,0.0020824387176801,4i-melanoma-8h-48
1262,scgen,trametinib,8,0.872982178316312,0.5669922335125306,0.0130834630148414,4i-melanoma-8h-48
1263,w1ot,trametinib,8,0.9925202890838676,0.1474024694416497,0.0026486418942378,4i-melanoma-8h-48
1264,w2ot,trametinib,8,0.9935370149356552,0.1370046900646677,0.0029980269379587,4i-melanoma-8h-48
1265,identity,hydroxyurea,8,0.2569167887794616,0.698149627969561,0.0111067964282474,4i-melanoma-8h-48
1266,observed,hydroxyurea,8,0.9430491992436296,0.1927609823665185,0.0023823919525789,4i-melanoma-8h-48
1267,scgen,hydroxyurea,8,0.9187873526837628,0.230827620038878,0.0084064083942354,4i-melanoma-8h-48
1268,w1ot,hydroxyurea,8,0.875580736658026,0.2893108172159462,0.003748802150456,4i-melanoma-8h-48
1269,w2ot,hydroxyurea,8,0.9173798315275586,0.2566967208394259,0.0034059730992176,4i-melanoma-8h-48
1270,identity,midostaurin,8,0.5846510478107905,0.8121550741996364,0.0185919292256106,4i-melanoma-8h-48
1271,observed,midostaurin,8,0.9900368449783472,0.1484101791903456,0.0023358331508061,4i-melanoma-8h-48
1272,scgen,midostaurin,8,0.8652945489819399,0.431052722341498,0.0115887877711178,4i-melanoma-8h-48
1273,w1ot,midostaurin,8,0.9730173366087472,0.3237173551674421,0.0034650920586472,4i-melanoma-8h-48
1274,w2ot,midostaurin,8,0.9652795859469668,0.2745086597313633,0.003707462930699,4i-melanoma-8h-48
1275,identity,dasatinib,8,0.0615980008338362,1.7360571830756517,0.0269525200313477,4i-melanoma-8h-48
1276,observed,dasatinib,8,0.9753712103090922,0.304016579532583,0.0023310594667763,4i-melanoma-8h-48
1277,scgen,dasatinib,8,0.9485633728227004,0.3782624763434588,0.0447037369534843,4i-melanoma-8h-48
1278,w1ot,dasatinib,8,0.9634704534676696,0.5648748674516615,0.0047734106136037,4i-melanoma-8h-48
1279,w2ot,dasatinib,8,0.9747941281158012,0.310786555166107,0.0056266404181148,4i-melanoma-8h-48
1280,identity,ulixertinib,8,0.2827935866990029,1.725815953563116,0.0554647485142495,4i-melanoma-8h-48
1281,observed,ulixertinib,8,0.9951800012732568,0.146108226466907,0.0016734738221975,4i-melanoma-8h-48
1282,scgen,ulixertinib,8,0.9473254616912496,0.4505466624798405,0.0139555812464295,4i-melanoma-8h-48
1283,w1ot,ulixertinib,8,0.9971309102516102,0.2037337175830086,0.0027869364025807,4i-melanoma-8h-48
1284,w2ot,ulixertinib,8,0.995351107059022,0.1522473134806253,0.002554541511436,4i-melanoma-8h-48
1285,identity,trametinib,8,0.2618311003054621,1.5517770801843438,0.049097535214386,4i-melanoma-8h-48
1286,observed,trametinib,8,0.992511638013044,0.1387275508089355,0.0017758876663663,4i-melanoma-8h-48
1287,scgen,trametinib,8,0.9243770143056976,0.4901185656563971,0.0104535366519,4i-melanoma-8h-48
1288,w1ot,trametinib,8,0.9929939170595948,0.1398346640189501,0.0021316610165906,4i-melanoma-8h-48
1289,w2ot,trametinib,8,0.9903204095267212,0.1645032355254392,0.0024414323554918,4i-melanoma-8h-48
1290,identity,vindesine,8,0.2872433453789583,0.8054587471420119,0.0144622081391273,4i-melanoma-8h-48
1291,observed,vindesine,8,0.9830763171860348,0.1363204269065883,0.0025280308393889,4i-melanoma-8h-48
1292,scgen,vindesine,8,0.8841952894161172,0.3283994188500826,0.0115269769977474,4i-melanoma-8h-48
1293,w1ot,vindesine,8,0.9527096550194656,0.2411718895028955,0.0032637852195907,4i-melanoma-8h-48
1294,w2ot,vindesine,8,0.9472129871846152,0.2522649750689088,0.0040394766305206,4i-melanoma-8h-48
1295,identity,imatinib,8,0.0202641716640763,1.946688941516025,0.039109787595908,4i-melanoma-8h-48
1296,observed,imatinib,8,0.9730608877527012,0.3188126081873347,0.0027811447802282,4i-melanoma-8h-48
1297,scgen,imatinib,8,0.986345725989452,0.2277956569196775,0.0209127136820783,4i-melanoma-8h-48
1298,w1ot,imatinib,8,0.9897053137870192,0.2166242824876283,0.0034098091399075,4i-melanoma-8h-48
1299,w2ot,imatinib,8,0.9822432337373438,0.2715630904909374,0.0031613798788822,4i-melanoma-8h-48
1300,identity,olaparib,8,0.6814651838459252,0.3095252346727691,0.0040332016808567,4i-melanoma-8h-48
1301,observed,olaparib,8,0.8120725807540813,0.2483094304224164,0.0022979243927012,4i-melanoma-8h-48
1302,scgen,olaparib,8,0.7968285973570044,0.2758562927251219,0.0056115779416574,4i-melanoma-8h-48
1303,w1ot,olaparib,8,0.8349084809821797,0.2466043011173424,0.0025363802189757,4i-melanoma-8h-48
1304,w2ot,olaparib,8,0.5708745285224104,0.4537217310080038,0.0045849840608812,4i-melanoma-8h-48
1305,identity,erlotinib,8,0.7004896818445091,0.4365546839601606,0.0061025491829064,4i-melanoma-8h-48
1306,observed,erlotinib,8,0.9270771282636576,0.2515688576473505,0.0032952931305747,4i-melanoma-8h-48
