model,perturbation,latent_dim,cell_r2,cell_l2,cell_mmd,cell_wasserstein,dataset_name
w1ot,mln2480,8,0.990109254722865,0.1969602330426105,0.0024835239486921,1.570609918585525,4i-melanoma-8h-48
w2ot,mln2480,8,0.981980609201067,0.1755972069053849,0.0020783835517763,1.5593352385896633,4i-melanoma-8h-48
identity,vemurafenib,8,0.0485054863359855,1.693029240913349,0.0439594550548672,2.639344184638052,4i-melanoma-8h-48
observed,vemurafenib,8,0.967727940465428,0.3489589557682205,0.0024009156521121,1.7314650068705617,4i-melanoma-8h-48
scgen,vemurafenib,8,0.9310766779784996,0.5039925207500414,0.0175148289455172,1.9657572357697093,4i-melanoma-8h-48
w1ot,vemurafenib,8,0.9688576338636824,0.3764721269101145,0.0033100348159988,1.7515651414214846,4i-melanoma-8h-48
w2ot,vemurafenib,8,0.9425457345232156,0.4564951972765402,0.0045263499561976,1.7694498812420143,4i-melanoma-8h-48
identity,dacarbazine,8,0.549237206707157,0.4331764424243876,0.0042633114729912,1.708659101413136,4i-melanoma-8h-48
observed,dacarbazine,8,0.9361585528886268,0.1837428828953561,0.0022823046632039,1.6419175723868378,4i-melanoma-8h-48
scgen,dacarbazine,8,0.862541559166065,0.2371503321494795,0.0048841545989698,1.5249158358339048,4i-melanoma-8h-48
w1ot,dacarbazine,8,0.907928512236282,0.2172708181725666,0.0024119198535411,1.6841643992142723,4i-melanoma-8h-48
w2ot,dacarbazine,8,0.9181855089933384,0.2818321550009646,0.0026504540796215,1.6565352355583989,4i-melanoma-8h-48
identity,decitabine,8,0.7217763713888031,0.2977084559111645,0.003711421271517,1.718413267094284,4i-melanoma-8h-48
observed,decitabine,8,0.8756653337653294,0.1921188838313943,0.0021057110874311,1.7194246537548978,4i-melanoma-8h-48
scgen,decitabine,8,0.830842102692539,0.2321923553393864,0.0064381689386249,1.5893857203987063,4i-melanoma-8h-48
w1ot,decitabine,8,0.8572092672774826,0.2078175039586959,0.0024290965400086,1.750023646142938,4i-melanoma-8h-48
w2ot,decitabine,8,0.8430376921718284,0.2254039273919269,0.0026740252624766,1.7037724291360716,4i-melanoma-8h-48
identity,cl,8,0.6820820908409588,0.3415357219119888,0.0038268708844791,1.683103735034971,4i-melanoma-8h-48
observed,cl,8,0.9734783211777858,0.1099364177294905,0.0011327291833449,1.632077845687833,4i-melanoma-8h-48
scgen,cl,8,0.8401403947539494,0.2581559077267243,0.006284204230444,1.5506309561872698,4i-melanoma-8h-48
w1ot,cl,8,0.9183683365143036,0.1728198250746719,0.0015812431451626,1.6675840712571832,4i-melanoma-8h-48
w2ot,cl,8,0.9615033438117788,0.1481880632534153,0.0013822394612045,1.6721575788115697,4i-melanoma-8h-48
identity,imatinib,8,0.0055829075834856,1.9279199607539097,0.0387477024431047,2.6091377522713293,4i-melanoma-8h-48
observed,imatinib,8,0.9950651685048864,0.182943771344114,0.0022918209746274,1.7895463947255252,4i-melanoma-8h-48
scgen,imatinib,8,0.9860742200364488,0.2573693428100413,0.0211895680726506,1.9711904969780256,4i-melanoma-8h-48
w1ot,imatinib,8,0.9892600758405762,0.2419820325370678,0.0025856514006643,1.809963603984715,4i-melanoma-8h-48
w2ot,imatinib,8,0.9881774312902816,0.2839252407842081,0.0031422341714141,1.832313930415142,4i-melanoma-8h-48
identity,regorafenib,8,0.0693533403473494,1.488109067949579,0.0353512285587143,2.4079048100636804,4i-melanoma-8h-48
observed,regorafenib,8,0.9956785620508026,0.1038890324335591,0.0020524986103891,1.671401250468917,4i-melanoma-8h-48
scgen,regorafenib,8,0.9676883973774728,0.3223710323584813,0.011263128009122,1.7756677292498664,4i-melanoma-8h-48
w1ot,regorafenib,8,0.9849590727137184,0.2608087034353462,0.0029701609331316,1.7433936953053282,4i-melanoma-8h-48
w2ot,regorafenib,8,0.9444948594264032,0.3716930924116656,0.0050280839414528,1.7390993448395182,4i-melanoma-8h-48
identity,sec.abcl,8,0.3600415002441933,3.012660838703208,0.1646009393336021,3.76967122980692,4i-melanoma-8h-48
observed,sec.abcl,8,0.9977784432096178,0.1314874241478971,0.0017906322154754,0.9055617534404162,4i-melanoma-8h-48
scgen,sec.abcl,8,0.8812030231458827,0.9175608136977516,0.0517325364193604,2.137666419362812,4i-melanoma-8h-48
w1ot,sec.abcl,8,0.9985648528383568,0.1125531441765387,0.00216151998534,0.9790931737416508,4i-melanoma-8h-48
w2ot,sec.abcl,8,0.9982509572303354,0.1318225077551838,0.0048333387849291,0.9737094101726952,4i-melanoma-8h-48
identity,hydroxyurea,8,0.409485621603987,0.5983439737000101,0.0084469885022487,1.9255323374051727,4i-melanoma-8h-48
observed,hydroxyurea,8,0.9571004228795408,0.1600820404523849,0.0022485189631714,1.7853333913770404,4i-melanoma-8h-48
scgen,hydroxyurea,8,0.7403856132244968,0.390386687819331,0.0102810089168444,1.7396335876806868,4i-melanoma-8h-48
w1ot,hydroxyurea,8,0.8542632150651248,0.2914161629882428,0.0037999265480491,1.806413606321132,4i-melanoma-8h-48
w2ot,hydroxyurea,8,0.9660739681026476,0.1540588386657013,0.0030718599730243,1.7645222790638555,4i-melanoma-8h-48
identity,crizotinib,8,0.0043250513647739,2.973663798675497,0.0676192213994461,3.807306719153555,4i-melanoma-8h-48
observed,crizotinib,8,0.9968432038568804,0.2022608199822566,0.002241505787449,2.026810278290572,4i-melanoma-8h-48
scgen,crizotinib,8,0.9154238425568112,0.8074123018443816,0.0457084908939515,2.756215522394831,4i-melanoma-8h-48
w1ot,crizotinib,8,0.9912341479270202,0.427457507230689,0.0040924782319452,2.257940212360575,4i-melanoma-8h-48
w2ot,crizotinib,8,0.9910308487083176,0.2620677359135253,0.0042505420946396,2.142215550721716,4i-melanoma-8h-48
identity,dexamethasone,8,0.6403401042447046,0.7413150741712295,0.0148576236518054,2.042572666589907,4i-melanoma-8h-48
observed,dexamethasone,8,0.987566425513596,0.1273969876837029,0.0020049654053518,1.7008853190907844,4i-melanoma-8h-48
scgen,dexamethasone,8,0.8769387246981174,0.3905839065863032,0.0115921323554433,1.8010287010330714,4i-melanoma-8h-48
w1ot,dexamethasone,8,0.9103472395461358,0.361138541577792,0.0044127424619368,1.8167498924786156,4i-melanoma-8h-48
w2ot,dexamethasone,8,0.9723172088808,0.2018796290509562,0.0034677604310584,1.7341635181266095,4i-melanoma-8h-48
identity,ixazomib,8,0.0429573216331251,1.2772017823162738,0.0242933047942907,2.3176750111611435,4i-melanoma-8h-48
observed,ixazomib,8,0.9896239829888248,0.1504786448651038,0.0020732074292067,1.844114123066168,4i-melanoma-8h-48
scgen,ixazomib,8,0.8716135510079652,0.4506037775294059,0.0196237333874844,1.945763763775959,4i-melanoma-8h-48
w1ot,ixazomib,8,0.95895683976203,0.3626627980929027,0.003574155010404,1.9075628302049072,4i-melanoma-8h-48
w2ot,ixazomib,8,0.9582320162907162,0.314096425237821,0.0030067933345622,1.848106337669437,4i-melanoma-8h-48
identity,mln2480,8,0.2277041470257309,1.1933433957485533,0.030965370552026,2.1780336078015377,4i-melanoma-8h-48
observed,mln2480,8,0.9884269116122926,0.1465182482268367,0.0020465267929536,1.5504160487753844,4i-melanoma-8h-48
scgen,mln2480,8,0.935087331412112,0.3448395639821561,0.0112772779445803,1.676027558320466,4i-melanoma-8h-48
w1ot,mln2480,8,0.9735705003646232,0.2454635790705108,0.0037251929625635,1.657521407809949,4i-melanoma-8h-48
w2ot,mln2480,8,0.9807804683009992,0.2174802950587913,0.0039569900298157,1.5861377253768698,4i-melanoma-8h-48
identity,paclitaxel,8,1.5636803876306237e-05,2.3618891830827877,0.0507793903618284,3.1816497485412065,4i-melanoma-8h-48
observed,paclitaxel,8,0.996973570833216,0.2015036054623405,0.0021568003361148,2.062338077595904,4i-melanoma-8h-48
scgen,paclitaxel,8,0.949929640795086,0.4879444132059555,0.036455740369575,2.335689820390276,4i-melanoma-8h-48
w1ot,paclitaxel,8,0.9637958717423164,0.5475167375565786,0.0041593820656262,2.1861700354290567,4i-melanoma-8h-48
w2ot,paclitaxel,8,0.9850395104027132,0.3052795580274688,0.0032051366951388,2.082844342732252,4i-melanoma-8h-48
identity,everolimus,8,0.2061443762079922,1.1286470165430709,0.01816528877703,2.205380978127942,4i-melanoma-8h-48
observed,everolimus,8,0.97412152895536,0.235404069696799,0.0026865507319587,1.740078259947082,4i-melanoma-8h-48
scgen,everolimus,8,0.921426643875072,0.3839821484161353,0.0152447194474993,1.8943532183941063,4i-melanoma-8h-48
w1ot,everolimus,8,0.9311279733126916,0.5268884911016924,0.0054145231155979,1.8692201134719597,4i-melanoma-8h-48
w2ot,everolimus,8,0.960993904566014,0.2827849196645454,0.0034839672831758,1.7637010347616773,4i-melanoma-8h-48
identity,dasatinib,8,0.027753170057269,1.75290287216595,0.0267408068391323,2.92055921078108,4i-melanoma-8h-48
observed,dasatinib,8,0.974112461389658,0.2934129468752266,0.0031021449049469,2.043973445845769,4i-melanoma-8h-48
scgen,dasatinib,8,0.9211852390478084,0.4469999346838206,0.0438908217205951,2.6834500175016465,4i-melanoma-8h-48
w1ot,dasatinib,8,0.972778775831295,0.4634388280646975,0.0040010159125193,2.142200645743093,4i-melanoma-8h-48
w2ot,dasatinib,8,0.9543155282824012,0.4680862566610826,0.0086996662273599,2.158855994035253,4i-melanoma-8h-48
identity,palbociclib,8,0.7495785599883941,0.4453893596987036,0.0059071729521613,1.803918956782654,4i-melanoma-8h-48
observed,palbociclib,8,0.9110809767886217,0.2432776715874631,0.0023333169305212,1.7375736026600537,4i-melanoma-8h-48
scgen,palbociclib,8,0.6606588791423721,0.5033716487174992,0.0073340191169147,1.6977324288250957,4i-melanoma-8h-48
w1ot,palbociclib,8,0.8335752850237754,0.3751383951555258,0.0040821407814005,1.7747386884665552,4i-melanoma-8h-48
w2ot,palbociclib,8,0.7085888701324833,0.4630158869869465,0.0040851185780464,1.815113752888012,4i-melanoma-8h-48
identity,dacarbazine,8,0.6125508761904691,0.3713328992651551,0.0041774300662649,1.6694929510155807,4i-melanoma-8h-48
observed,dacarbazine,8,0.946687733685204,0.1403019407009135,0.0022160113716239,1.6155715958090835,4i-melanoma-8h-48
scgen,dacarbazine,8,0.8293827828517044,0.2532417415792441,0.0044355713917673,1.5019540694854243,4i-melanoma-8h-48
w1ot,dacarbazine,8,0.8830548140830443,0.2357468171904879,0.0025184250656393,1.674664434954514,4i-melanoma-8h-48
w2ot,dacarbazine,8,0.7143491133764573,0.325439071360318,0.002982832104481,1.6253187885476066,4i-melanoma-8h-48
identity,vemurafenib,8,0.0561072664216705,1.6732451341698795,0.0427367423940654,2.616492990952825,4i-melanoma-8h-48
observed,vemurafenib,8,0.9755166484643611,0.3256560535464123,0.0025957959346748,1.7733242140474428,4i-melanoma-8h-48
scgen,vemurafenib,8,0.9445444004453718,0.431666785126123,0.0208709602799455,2.0799689756668505,4i-melanoma-8h-48
w1ot,vemurafenib,8,0.953222396630548,0.4483370900159308,0.0042432969138641,1.8827274732274804,4i-melanoma-8h-48
w2ot,vemurafenib,8,0.9593998753403572,0.3513960836970079,0.0040214517195366,1.8190279243649656,4i-melanoma-8h-48
identity,dexamethasone,8,0.627529321368469,0.7470652919150838,0.0163197871886426,2.028969549801667,4i-melanoma-8h-48
observed,dexamethasone,8,0.9811932116384388,0.146503651978345,0.0020618232912228,1.693679844732391,4i-melanoma-8h-48
scgen,dexamethasone,8,0.8074773411593821,0.4598636005787435,0.0157464303829782,1.842470343157396,4i-melanoma-8h-48
w1ot,dexamethasone,8,0.9642340374791936,0.3181626024896529,0.004817657406334,1.8024776534301925,4i-melanoma-8h-48
w2ot,dexamethasone,8,0.948688296814702,0.261310252438462,0.0033820929504497,1.742427431753929,4i-melanoma-8h-48
identity,temozolomide,8,0.325316091221044,0.6518544222524006,0.0085434826057193,1.834087539168657,4i-melanoma-8h-48
observed,temozolomide,8,0.9649320118003916,0.1479205016235194,0.0020444978486939,1.6891743664821308,4i-melanoma-8h-48
scgen,temozolomide,8,0.8993956281757763,0.2551742391410864,0.0048882152610999,1.6292150389479514,4i-melanoma-8h-48
w1ot,temozolomide,8,0.8617274828660382,0.3620548975032558,0.003141954523871,1.807711377081049,4i-melanoma-8h-48
w2ot,temozolomide,8,0.9053504176399566,0.2508022024442625,0.002700110406579,1.686694364409113,4i-melanoma-8h-48
identity,regorafenib,8,0.1005329055362041,1.4543266515276403,0.0360174638107602,2.320625315044108,4i-melanoma-8h-48
observed,regorafenib,8,0.9963691757080612,0.1038216050405373,0.0020215830729144,1.6154278562939692,4i-melanoma-8h-48
scgen,regorafenib,8,0.956176919047842,0.3222620616715297,0.0105787768346072,1.7547447821701014,4i-melanoma-8h-48
w1ot,regorafenib,8,0.9895712159435202,0.1913222577822955,0.0024628540190405,1.715091249188628,4i-melanoma-8h-48
w2ot,regorafenib,8,0.9666932777483536,0.383074341461136,0.0046663515606586,1.6973589560920692,4i-melanoma-8h-48
identity,trametinib,8,0.2299314457267202,1.460413324912032,0.0435796686475698,2.2951364539780137,4i-melanoma-8h-48
observed,trametinib,8,0.9796747062853022,0.2327593563322295,0.0020595497279892,1.5131587432762306,4i-melanoma-8h-48
scgen,trametinib,8,0.9526223009464486,0.3998963200089646,0.0090040204896033,1.596343300402157,4i-melanoma-8h-48
w1ot,trametinib,8,0.9813773064743568,0.2027002862968655,0.0023878201551435,1.567541653643238,4i-melanoma-8h-48
w2ot,trametinib,8,0.9863858432446692,0.1735112543618266,0.0024518825044996,1.5067696214443176,4i-melanoma-8h-48
identity,trametinib,8,0.3096606696327463,1.5015381662371072,0.050045808527121,2.2724596979676,4i-melanoma-8h-48
observed,trametinib,8,0.9891723783528638,0.1697435278924791,0.0021497006907145,1.4383793454756493,4i-melanoma-8h-48
scgen,trametinib,8,0.8945848252811868,0.5813985391938503,0.0127226851439079,1.6618999502725884,4i-melanoma-8h-48
w1ot,trametinib,8,0.9928512518137492,0.1564105583588404,0.0024085437028138,1.4646441565985908,4i-melanoma-8h-48
w2ot,trametinib,8,0.9938611525162612,0.1341812220068665,0.0022173951850535,1.4109964292325567,4i-melanoma-8h-48
identity,ixazomib,8,0.086994488120957,1.1438990915532845,0.0218202460801318,2.1548241926314167,4i-melanoma-8h-48
observed,ixazomib,8,0.9584736383298142,0.2622109236661831,0.0026589966711587,1.8206084219756689,4i-melanoma-8h-48
scgen,ixazomib,8,0.9292416026495592,0.3842805275202131,0.015786164760072,1.8063837563745928,4i-melanoma-8h-48
w1ot,ixazomib,8,0.9737850984506762,0.1897078270769709,0.0023558296282075,1.8365594039231925,4i-melanoma-8h-48
w2ot,ixazomib,8,0.9334805982229326,0.4410446739449256,0.0036722802961689,1.8761804009264127,4i-melanoma-8h-48
identity,cisplatin,8,0.5670721032421079,0.411566420938303,0.0048169713433955,1.7212109287672,4i-melanoma-8h-48
observed,cisplatin,8,0.910537564419702,0.1883727429982143,0.0023397113259873,1.682957445832583,4i-melanoma-8h-48
scgen,cisplatin,8,0.84423986662199,0.2622257259530036,0.0056271369829012,1.5535463851482247,4i-melanoma-8h-48
w1ot,cisplatin,8,0.8577686605977995,0.249272120940912,0.0028874001898634,1.7244116101367182,4i-melanoma-8h-48
w2ot,cisplatin,8,0.8567443026594894,0.2717624902147446,0.0028338890785251,1.7028074279931975,4i-melanoma-8h-48
identity,temozolomide,8,0.1576297666505245,0.7336058466131483,0.0094848450181323,1.928335396731431,4i-melanoma-8h-48
observed,temozolomide,8,0.9329429171011576,0.2321702309644393,0.0023482165436704,1.7502281881148696,4i-melanoma-8h-48
scgen,temozolomide,8,0.909764546670881,0.2300669181434674,0.0057954907969224,1.643500853924874,4i-melanoma-8h-48
w1ot,temozolomide,8,0.9330613601114504,0.2043636428653655,0.0025434622465569,1.7577098886159577,4i-melanoma-8h-48
w2ot,temozolomide,8,0.9123550059410476,0.2263885657892381,0.0029283426177288,1.742240065503995,4i-melanoma-8h-48
identity,paclitaxel,8,0.0138091879934335,2.453041891184718,0.0505777430445458,3.258083534107409,4i-melanoma-8h-48
observed,paclitaxel,8,0.9883460805601134,0.3274390637166779,0.0026875141752855,2.1197813488540387,4i-melanoma-8h-48
scgen,paclitaxel,8,0.9554171563809082,0.4833806117877129,0.0338405490249983,2.351307887500334,4i-melanoma-8h-48
w1ot,paclitaxel,8,0.991178235123188,0.2026233406161167,0.0027710224666228,2.1513904401790587,4i-melanoma-8h-48
w2ot,paclitaxel,8,0.9860530071315844,0.3206372402041869,0.0039336514434642,2.0752040536215834,4i-melanoma-8h-48
identity,palbociclib,8,0.5351599712514975,0.5085163558567279,0.0063898684341098,1.7684773237635385,4i-melanoma-8h-48
observed,palbociclib,8,0.9642403836450176,0.1461262551387279,0.0022196791628524,1.6846594548457312,4i-melanoma-8h-48
scgen,palbociclib,8,0.8856032957058386,0.2536965800401391,0.004962372926994,1.5799989337771756,4i-melanoma-8h-48
w1ot,palbociclib,8,0.8992005674008451,0.2616915879457833,0.0027709442314257,1.7248974568252673,4i-melanoma-8h-48
w2ot,palbociclib,8,0.9087298000649684,0.2455005664639694,0.0023855185978778,1.7275634062763243,4i-melanoma-8h-48
identity,trametinib,8,0.3254387505053371,1.4598942133648922,0.0474556808596278,2.313016739488676,4i-melanoma-8h-48
observed,trametinib,8,0.99286228084119,0.1419732919132573,0.0019598315108616,1.45017308027006,4i-melanoma-8h-48
scgen,trametinib,8,0.9227540344046948,0.4925614744333085,0.0125115289077169,1.688174919979046,4i-melanoma-8h-48
w1ot,trametinib,8,0.9902936933971146,0.2048240677443247,0.0030214916960801,1.5344305165967147,4i-melanoma-8h-48
w2ot,trametinib,8,0.9764837412381356,0.280737376125805,0.0038556336923648,1.5569119077166516,4i-melanoma-8h-48
identity,ulixertinib,8,0.2311742718691531,1.7456252197501885,0.056274921135238,2.5492968726831657,4i-melanoma-8h-48
observed,ulixertinib,8,0.9957566978679774,0.1642432008141774,0.0020353343489797,1.580518064372813,4i-melanoma-8h-48
scgen,ulixertinib,8,0.950892834566856,0.4444897957647825,0.0147581414752071,1.7876797378345468,4i-melanoma-8h-48
w1ot,ulixertinib,8,0.9667624936234956,0.4658587510201168,0.0060083931349762,1.7053943564906202,4i-melanoma-8h-48
w2ot,ulixertinib,8,0.9897187319058302,0.1960128929977342,0.0024392421514408,1.5744802734622323,4i-melanoma-8h-48
identity,lenalidomide,8,0.7105630826631143,0.4084109793001892,0.004454998931353,1.7272786011875103,4i-melanoma-8h-48
observed,lenalidomide,8,0.9126720089928512,0.2241076506655415,0.0024876154202876,1.6675644800424296,4i-melanoma-8h-48
scgen,lenalidomide,8,0.8482789529948971,0.2644417220221435,0.0046636491006736,1.5405746607315969,4i-melanoma-8h-48
w1ot,lenalidomide,8,0.9371342423456968,0.1781878280230269,0.0025141139009267,1.673194711321349,4i-melanoma-8h-48
w2ot,lenalidomide,8,0.9671531266561214,0.1276569480440324,0.0022610098172824,1.6252276490929574,4i-melanoma-8h-48
identity,dacarbazine,8,0.6612468590027536,0.3527987558600575,0.0043201817202138,1.6802586251219211,4i-melanoma-8h-48
observed,dacarbazine,8,0.8741890017456087,0.2194672901885073,0.0026445736599745,1.6522361267911854,4i-melanoma-8h-48
scgen,dacarbazine,8,0.8660178241173428,0.2201963715956797,0.0046425934009704,1.5003547367225194,4i-melanoma-8h-48
w1ot,dacarbazine,8,0.8806465795643967,0.2408761124335007,0.0028488094136478,1.6692532198964125,4i-melanoma-8h-48
w2ot,dacarbazine,8,0.7199199567180585,0.3344143925644599,0.0030894250669616,1.6467086131659838,4i-melanoma-8h-48
identity,temozolomide,8,0.3594387916590989,0.6373849575152543,0.0090191666000381,1.7680046713546549,4i-melanoma-8h-48
observed,temozolomide,8,0.9619190376312308,0.1715351677854107,0.0021474534730985,1.7338995765938567,4i-melanoma-8h-48
scgen,temozolomide,8,0.8797628561189103,0.283578501809347,0.005901275093175,1.5420902553147395,4i-melanoma-8h-48
w1ot,temozolomide,8,0.9327814437710878,0.2244014490418416,0.0028982152249832,1.715967990129527,4i-melanoma-8h-48
w2ot,temozolomide,8,0.9202677896278988,0.228456677644509,0.0024576351132069,1.7563073510018026,4i-melanoma-8h-48
identity,trametinib,8,0.2838653894931586,1.4088774042336385,0.0437101510707216,2.2364464124406176,4i-melanoma-8h-48
observed,trametinib,8,0.9862349364887296,0.1968741111923447,0.0022320049797847,1.4810206398977486,4i-melanoma-8h-48
scgen,trametinib,8,0.9331602552141036,0.4041988189724668,0.008902804893417,1.5917957527107982,4i-melanoma-8h-48
w1ot,trametinib,8,0.989034016325429,0.1554422196187471,0.0024976586517428,1.5451671620854683,4i-melanoma-8h-48
w2ot,trametinib,8,0.9932286166332568,0.1257845702604701,0.0023023169993682,1.4907110069594307,4i-melanoma-8h-48
identity,trametinib,8,0.2459613752112007,1.470688264233209,0.0426743978426025,2.313225252713192,4i-melanoma-8h-48
observed,trametinib,8,0.988063488159174,0.1666340689810979,0.0019953658678569,1.5122510074525335,4i-melanoma-8h-48
scgen,trametinib,8,0.9453921341568944,0.4007325112023709,0.0112045581249791,1.6331903647153836,4i-melanoma-8h-48
w1ot,trametinib,8,0.9898183176980656,0.1662611074535817,0.0024331431970131,1.58561788923446,4i-melanoma-8h-48
w2ot,trametinib,8,0.9913546642574738,0.1433643099922527,0.0024225175735584,1.5276949732645355,4i-melanoma-8h-48
identity,everolimus,8,0.3558822009623527,0.9966697301042864,0.0143624915084206,2.0707928999709684,4i-melanoma-8h-48
observed,everolimus,8,0.9903571316040324,0.1309976585063701,0.0023050963968078,1.676685462805393,4i-melanoma-8h-48
scgen,everolimus,8,0.9423454869089288,0.3170507958957598,0.0136168999652655,1.856546792284776,4i-melanoma-8h-48
w1ot,everolimus,8,0.95168241211285,0.341511736907325,0.0032582002172676,1.7562120803124306,4i-melanoma-8h-48
w2ot,everolimus,8,0.9849262031137904,0.1965370845300675,0.0027624974179955,1.7018293233851247,4i-melanoma-8h-48
identity,pomalidomide,8,0.0365282584731017,1.9656083908750228,0.0463687182611669,3.030970796778535,4i-melanoma-8h-48
observed,pomalidomide,8,0.9386702007377224,0.4761119626516139,0.0033831723256195,2.0667014942858564,4i-melanoma-8h-48
scgen,pomalidomide,8,0.8184501901146215,0.7397233229837791,0.0341659398755968,2.3686046727970065,4i-melanoma-8h-48
w1ot,pomalidomide,8,0.9884956863837652,0.2023504785337742,0.0027807186990684,2.1239634297241765,4i-melanoma-8h-48
w2ot,pomalidomide,8,0.9927566954858708,0.1558488429947574,0.0034726561622665,2.071318906903134,4i-melanoma-8h-48
identity,cisplatin,8,0.5097917035481405,0.4482228336019656,0.004972332055413,1.7551104329200593,4i-melanoma-8h-48
observed,cisplatin,8,0.84878062476757,0.251294347997464,0.0021802527478794,1.7059929775565756,4i-melanoma-8h-48
scgen,cisplatin,8,0.9306957694495116,0.1779105864262698,0.0047259338382953,1.5736525805338315,4i-melanoma-8h-48
w1ot,cisplatin,8,0.8458145905756334,0.2463010637112919,0.0026317979973368,1.7051143939878506,4i-melanoma-8h-48
w2ot,cisplatin,8,0.7865636340149645,0.3169964684213588,0.0026442583732681,1.7439607892985762,4i-melanoma-8h-48
identity,sorafenib,8,0.0695693766100374,1.1477532183628665,0.0226689370827386,2.149108881504164,4i-melanoma-8h-48
observed,sorafenib,8,0.9804794345800916,0.1747215443038469,0.0018833368287292,1.6282390059024967,4i-melanoma-8h-48
scgen,sorafenib,8,0.9486608025728096,0.2859767415932792,0.0090355002848243,1.6419058747066453,4i-melanoma-8h-48
w1ot,sorafenib,8,0.9674329454527728,0.2434181882559748,0.0027035419881227,1.7279201388210024,4i-melanoma-8h-48
w2ot,sorafenib,8,0.9799709026633172,0.1631537901270062,0.0022865021416663,1.6855522308771564,4i-melanoma-8h-48
identity,ulixertinib,8,0.3278949430476263,1.749932032916619,0.0540716699534841,2.5997538264578584,4i-melanoma-8h-48
observed,ulixertinib,8,0.996359808142426,0.1560621531917299,0.0018222754843206,1.6036137250338225,4i-melanoma-8h-48
scgen,ulixertinib,8,0.947040782548842,0.4694418597542698,0.0136459575084713,1.8558674988279136,4i-melanoma-8h-48
w1ot,ulixertinib,8,0.9966106429842208,0.2557691900589339,0.002828489122699,1.7017617469675246,4i-melanoma-8h-48
w2ot,ulixertinib,8,0.9953745395502456,0.1422022195588443,0.0026865523323714,1.6181279845206742,4i-melanoma-8h-48
identity,ixazomib,8,0.0108076921966637,1.9579089185341507,0.0411700186175238,2.959095386491672,4i-melanoma-8h-48
observed,ixazomib,8,0.98012632852893,0.2309244544608802,0.0024276018367683,2.1422433744652105,4i-melanoma-8h-48
scgen,ixazomib,8,0.843826961941956,0.7058441709126425,0.0356396445088591,2.4051950401142115,4i-melanoma-8h-48
w1ot,ixazomib,8,0.9772085896078152,0.2577535515878771,0.0032574866738226,2.159496719994616,4i-melanoma-8h-48
w2ot,ixazomib,8,0.9862310858423724,0.2381050748646519,0.0030947876441941,2.0776065176436007,4i-melanoma-8h-48
identity,cl,8,0.7343626547260824,0.3052575546726153,0.0034747402030238,1.703768190077439,4i-melanoma-8h-48
observed,cl,8,0.9617497485128184,0.127735017620461,0.0012745911174318,1.6784478089814403,4i-melanoma-8h-48
scgen,cl,8,0.8665480014552893,0.21617263857268,0.0061523436081965,1.5849202959820128,4i-melanoma-8h-48
w1ot,cl,8,0.96803741120096,0.115445150942484,0.0013082241415628,1.697101524845706,4i-melanoma-8h-48
w2ot,cl,8,0.9539219346454184,0.1588616950302441,0.0013623834698889,1.7117044083779347,4i-melanoma-8h-48
identity,melphalan,8,0.6631770615394915,0.3556965050552592,0.0041263741429564,1.6973761945181791,4i-melanoma-8h-48
observed,melphalan,8,0.8869308147278053,0.1923158068762361,0.0022088767047453,1.6755318567677897,4i-melanoma-8h-48
scgen,melphalan,8,0.8880326626625594,0.206839943775446,0.0053766449703251,1.5498651484100832,4i-melanoma-8h-48
w1ot,melphalan,8,0.8968651101822848,0.1780006892152772,0.0022096323370547,1.6975937869479691,4i-melanoma-8h-48
w2ot,melphalan,8,0.8997459741186831,0.2018198166835252,0.0024878689584756,1.6716157466854045,4i-melanoma-8h-48
identity,trametinib,8,0.2185905547453279,1.4079320311467791,0.0415445716418226,2.2773448042920723,4i-melanoma-8h-48
observed,trametinib,8,0.9661892481746636,0.3339821360032129,0.0024932014843847,1.5467301114436,4i-melanoma-8h-48
scgen,trametinib,8,0.944626667010349,0.3851976913866181,0.0087409294060398,1.6578975430269052,4i-melanoma-8h-48
w1ot,trametinib,8,0.9588400975042798,0.325858597117475,0.0027745723263682,1.6162383633721953,4i-melanoma-8h-48
w2ot,trametinib,8,0.9848825032414916,0.210741185460051,0.0027373771974853,1.5204244606469977,4i-melanoma-8h-48
identity,palbociclib,8,0.6314248101747537,0.4485573418623427,0.0055223647200093,1.752473044274617,4i-melanoma-8h-48
observed,palbociclib,8,0.9735347813157832,0.1285206239424265,0.0021135736605738,1.717330824087293,4i-melanoma-8h-48
scgen,palbociclib,8,0.9290420971085372,0.1987024199248745,0.0065425222627834,1.6091419951578412,4i-melanoma-8h-48
w1ot,palbociclib,8,0.9160838707930598,0.2245436302522165,0.0028052177088728,1.6892992382991294,4i-melanoma-8h-48
w2ot,palbociclib,8,0.963983450158316,0.1401520554453875,0.002520180525334,1.6730468351282193,4i-melanoma-8h-48
identity,olaparib,8,0.6236317704105494,0.3294065754237654,0.0042086029581121,1.771385284963484,4i-melanoma-8h-48
observed,olaparib,8,0.903834326134991,0.1707696006600987,0.0022170977829363,1.77786385150762,4i-melanoma-8h-48
scgen,olaparib,8,0.8975508947532381,0.178130930462763,0.0059257930857907,1.601351063069193,4i-melanoma-8h-48
w1ot,olaparib,8,0.9392445557226922,0.1167811446940615,0.0020424005501832,1.7516834160688015,4i-melanoma-8h-48
